"lead_id","created_at","source","campaign_id","triage_category","lead_status","lead_score","company_size","industry","persona","region","preferred_channel","gdpr_consent","email","phone","assigned_engagement_agent","last_active_at"
"L0000131","2025-06-02T19:31:33","Website","CMP0023","Cold Lead","New","28","5000+","EdTech","Procurement","LATAM","Email","True","zrqark@example.com","+1-589-326-9966","EN-009","2025-07-18T20:56:57"
"L0000132","2025-05-30T17:37:26","Website","CMP0022","Cold Lead","New","61","5000+","E‑commerce","Engineer","LATAM","Ads","True","pdvcsd@example.com","+1-316-308-9154","EN-007","2025-07-28T20:42:03"
"L0000133","2025-06-08T18:53:58","Event","CMP0027","Cold Lead","New","38","5000+","Retail","Marketing Manager","EU","Email","True","mfyiar@example.com","+1-313-787-9095","EN-005","2025-06-17T12:48:26"
"L0000134","2025-08-08T08:43:11","Website","CMP0024","Campaign Qualified","New","69","11-50","Media","Marketing Manager","APAC","SMS","True","cebhui@example.com","+1-956-318-2556","EN-002","2025-08-08T14:21:15"
"L0000135","2025-05-27T20:57:53","Google Ads","CMP0006","Campaign Qualified","Unqualified","41","1001-5000","EdTech","Engineer","US","Ads","False","ekzhkw@example.com","+1-631-864-3732","EN-004","2025-06-09T17:44:20"
"L0000136","2025-05-12T09:18:43","Partner","CMP0028","Campaign Qualified","Open","90","1001-5000","Media","Procurement","India","SMS","True","pupwws@example.com","+1-333-694-8997","EN-004","2025-07-31T06:02:07"
"L0000137","2025-07-25T13:45:15","Website","CMP0009","Cold Lead","New","44","5000+","HealthTech","Engineer","APAC","Web","True","rqlsmr@example.com","+1-856-594-3435","EN-018","2025-08-24T07:51:02"
"L0000138","2025-05-11T14:17:47","Website","CMP0030","Campaign Qualified","Unqualified","53","201-1000","FinTech","Founder","MEA","Ads","True","ihnojv@example.com","+1-280-670-8277","EN-019","2025-08-06T14:35:13"
"L0000139","2025-05-18T02:12:08","Outbound","CMP0015","Campaign Qualified","Converted","76","5000+","SaaS","Founder","MEA","SMS","True","oacpqh@example.com","+1-720-775-4389","EN-015","2025-07-23T06:41:52"
"L0000140","2025-07-10T13:17:55","Outbound","CMP0027","Campaign Qualified","Open","35","1001-5000","Media","Engineer","India","Ads","True","lcrajq@example.com","+1-498-760-9552","EN-012","2025-07-20T21:02:50"
"L0000141","2025-05-09T21:20:29","Outbound","CMP0016","Campaign Qualified","Qualified","64","5000+","Retail","Founder","APAC","Web","True","eyklus@example.com","+1-310-975-7790","EN-002","2025-06-02T19:35:03"
"L0000142","2025-07-27T11:30:12","Referral","CMP0019","General Inquiry","New","86","201-1000","SaaS","Procurement","India","Email","True","yvmnxe@example.com","+1-792-377-3103","EN-004","2025-08-15T06:51:48"
"L0000143","2025-08-25T14:44:50","Google Ads","CMP0011","Cold Lead","Open","27","1001-5000","HealthTech","Marketing Manager","MEA","Ads","False","ldksth@example.com","+1-918-760-6143","EN-018","2025-08-26T22:24:00"
"L0000144","2025-06-09T00:12:39","Website","CMP0023","Campaign Qualified","New","63","5000+","FinTech","Engineer","India","Social","True","oqstop@example.com","+1-883-927-7839","EN-018","2025-07-06T18:28:16"
"L0000145","2025-07-22T00:27:47","Outbound","CMP0017","Campaign Qualified","Open","65","1-10","SaaS","CMO","APAC","Social","False","rdbufo@example.com","+1-567-663-2679","EN-020","2025-08-23T19:30:28"
"L0000146","2025-08-18T02:34:25","Outbound","CMP0024","Cold Lead","Open","75","1001-5000","EdTech","Engineer","India","Email","False","kyzioa@example.com","+1-457-407-8259","EN-008","2025-08-25T19:10:40"
"L0000147","2025-07-11T09:47:52","Event","CMP0018","Cold Lead","New","35","5000+","HealthTech","Marketing Manager","MEA","Social","True","bztdbh@example.com","+1-470-333-3636","EN-019","2025-08-05T04:01:42"
"L0000148","2025-05-02T02:18:29","LinkedIn","CMP0023","General Inquiry","New","33","51-200","SaaS","Engineer","LATAM","Call","False","mojuif@example.com","+1-388-733-2117","EN-017","2025-06-02T01:01:42"
"L0000149","2025-07-20T18:22:48","Google Ads","CMP0013","Campaign Qualified","New","70","11-50","Manufacturing","Marketing Manager","APAC","Ads","True","yqmotq@example.com","+1-317-884-6668","EN-015","2025-08-01T10:24:20"
"L0000150","2025-06-17T08:19:00","Partner","CMP0022","General Inquiry","Open","65","1-10","Retail","Marketing Manager","LATAM","Call","False","anunnm@example.com","+1-503-867-4154","EN-011","2025-08-06T05:46:41"
"L0000151","2025-05-16T23:45:27","Outbound","CMP0006","General Inquiry","Qualified","65","1001-5000","SaaS","Engineer","US","Social","True","qfrvfv@example.com","+1-959-993-8130","EN-003","2025-06-15T20:18:20"
"L0000152","2025-05-05T14:41:48","Referral","CMP0011","Campaign Qualified","New","66","11-50","EdTech","Procurement","US","Web","True","xklkik@example.com","+1-321-747-1096","EN-020","2025-05-17T21:24:18"
"L0000153","2025-08-22T17:07:52","Website","CMP0028","Campaign Qualified","Converted","46","1-10","EdTech","Engineer","APAC","Web","True","hyjvae@example.com","+1-425-339-7406","EN-018","2025-08-26T07:02:59"
"L0000154","2025-05-28T23:26:26","LinkedIn","CMP0029","General Inquiry","Qualified","64","5000+","Manufacturing","Founder","LATAM","Web","True","dapnyh@example.com","+1-966-959-6633","EN-007","2025-07-08T00:59:42"
"L0000155","2025-08-08T12:40:07","Website","CMP0006","Campaign Qualified","Unqualified","65","11-50","E‑commerce","CMO","India","Web","True","wyzloh@example.com","+1-268-456-2608","EN-007","2025-08-26T03:21:17"
"L0000156","2025-08-21T17:46:18","Referral","CMP0011","Campaign Qualified","Qualified","45","11-50","E‑commerce","Marketing Manager","LATAM","Email","True","ilqhpo@example.com","+1-573-523-8017","EN-006","2025-08-21T19:10:44"
"L0000157","2025-06-30T19:41:12","Website","CMP0008","Cold Lead","Qualified","97","51-200","Manufacturing","CMO","India","Call","False","wmjhoe@example.com","+1-821-283-5597","EN-005","2025-08-22T02:45:27"
"L0000158","2025-06-08T03:26:20","LinkedIn","CMP0029","Cold Lead","Qualified","69","1-10","SaaS","Procurement","LATAM","SMS","True","fagxor@example.com","+1-352-574-7430","EN-008","2025-08-22T02:40:00"
"L0000159","2025-08-23T11:44:19","Event","CMP0010","Campaign Qualified","Open","36","1-10","Retail","Marketing Manager","LATAM","Email","True","gzzrtd@example.com","+1-363-383-3395","EN-016","2025-08-25T15:59:31"
"L0000160","2025-05-08T20:22:12","Website","CMP0016","Campaign Qualified","New","73","11-50","SaaS","Engineer","EU","Web","False","kxwbqc@example.com","+1-733-848-5480","EN-009","2025-08-22T13:13:30"
"L0000161","2025-08-19T17:08:20","Website","CMP0021","Campaign Qualified","Open","40","1-10","EdTech","Sales Lead","EU","Web","False","jwmmpn@example.com","+1-342-650-3713","EN-008","2025-08-20T15:35:32"
"L0000162","2025-08-08T21:56:10","Google Ads","CMP0007","Campaign Qualified","New","75","1001-5000","E‑commerce","Engineer","EU","SMS","False","smmfev@example.com","+1-222-449-1706","EN-005","2025-08-22T20:00:58"
"L0000163","2025-08-24T00:32:24","Website","CMP0021","Cold Lead","Unqualified","83","11-50","SaaS","CMO","APAC","Social","True","ypoasr@example.com","+1-490-287-4548","EN-015","2025-08-27T16:52:18"
"L0000164","2025-07-31T12:56:45","Outbound","CMP0006","Campaign Qualified","Open","43","11-50","FinTech","Procurement","India","Web","False","erxpbj@example.com","+1-335-311-1271","EN-007","2025-08-25T21:56:55"
"L0000165","2025-08-06T22:29:08","Google Ads","CMP0027","Campaign Qualified","New","79","201-1000","SaaS","Procurement","LATAM","Email","True","mdpvxu@example.com","+1-864-641-9553","EN-014","2025-08-15T22:14:45"
"L0000166","2025-05-09T10:26:13","Google Ads","CMP0014","Campaign Qualified","Unqualified","68","201-1000","Manufacturing","Procurement","India","Call","True","cdmgwh@example.com","+1-756-618-5223","EN-007","2025-05-10T11:55:35"
"L0000167","2025-05-02T09:09:14","Google Ads","CMP0004","Cold Lead","Open","76","11-50","Manufacturing","Sales Lead","APAC","Email","True","lpgnop@example.com","+1-896-606-4337","EN-014","2025-08-17T14:08:57"
"L0000168","2025-08-17T06:25:49","Referral","CMP0012","Cold Lead","Open","97","51-200","Manufacturing","Engineer","MEA","Call","True","wrtlse@example.com","+1-419-720-7562","EN-011","2025-08-26T23:41:45"
"L0000169","2025-08-15T21:52:16","Google Ads","CMP0022","Cold Lead","New","55","5000+","SaaS","Founder","EU","SMS","True","lbfcaj@example.com","+1-610-828-9536","EN-010","2025-08-17T07:20:44"
"L0000170","2025-06-04T00:49:21","Google Ads","CMP0015","Campaign Qualified","Unqualified","44","1001-5000","EdTech","CMO","US","Web","True","ngeaga@example.com","+1-361-288-5520","EN-013","2025-07-08T07:40:10"
"L0000171","2025-07-16T17:30:01","Referral","CMP0007","Cold Lead","Qualified","42","1-10","E‑commerce","Procurement","APAC","Call","True","xjzhpf@example.com","+1-613-788-1076","EN-009","2025-07-25T05:25:50"
"L0000172","2025-07-19T01:23:05","Google Ads","CMP0018","Campaign Qualified","New","43","1-10","EdTech","Procurement","LATAM","Ads","True","ljmgiu@example.com","+1-897-671-1448","EN-016","2025-07-24T16:50:49"
"L0000173","2025-06-20T01:31:37","Website","CMP0021","Cold Lead","New","58","5000+","HealthTech","Marketing Manager","MEA","Ads","True","nsghkt@example.com","+1-550-277-3924","EN-016","2025-07-20T12:54:12"
"L0000174","2025-07-08T15:36:22","Website","CMP0019","Campaign Qualified","Converted","66","5000+","HealthTech","Sales Lead","India","Social","True","twffgq@example.com","+1-359-997-2747","EN-004","2025-07-16T06:29:43"
"L0000175","2025-08-04T15:59:04","Google Ads","CMP0025","General Inquiry","Converted","65","201-1000","Manufacturing","Procurement","APAC","SMS","True","wmzxhf@example.com","+1-790-331-1887","EN-017","2025-08-25T05:01:12"
"L0000176","2025-08-01T21:07:59","Outbound","CMP0002","Cold Lead","Open","76","5000+","FinTech","Sales Lead","US","Call","True","lrafpi@example.com","+1-827-465-4066","EN-018","2025-08-14T15:22:27"
"L0000177","2025-06-16T01:08:54","LinkedIn","CMP0020","Campaign Qualified","New","60","201-1000","HealthTech","Sales Lead","India","Ads","False","whedof@example.com","+1-302-938-5422","EN-008","2025-08-08T23:11:03"
"L0000178","2025-07-23T22:17:07","Outbound","CMP0007","Campaign Qualified","Converted","89","11-50","Media","Founder","EU","SMS","False","dxqnim@example.com","+1-456-775-1781","EN-013","2025-07-28T17:35:57"
"L0000179","2025-06-01T17:13:42","Website","CMP0027","Campaign Qualified","Unqualified","54","1-10","Media","Engineer","APAC","Ads","False","jovikj@example.com","+1-895-820-4259","EN-019","2025-07-27T15:09:34"
"L0000180","2025-08-13T13:18:14","Website","CMP0025","Campaign Qualified","New","100","1001-5000","Media","Engineer","MEA","Email","False","pmywqy@example.com","+1-631-846-7631","EN-003","2025-08-15T11:23:23"
"L0000181","2025-06-01T10:58:20","LinkedIn","CMP0011","Campaign Qualified","New","72","51-200","Retail","Marketing Manager","MEA","Ads","True","pzkeas@example.com","+1-877-457-2311","EN-007","2025-06-17T15:54:06"
"L0000182","2025-07-17T02:21:59","Website","CMP0003","General Inquiry","Open","42","1-10","SaaS","Sales Lead","LATAM","Email","True","gerxig@example.com","+1-490-653-3071","EN-005","2025-08-11T16:03:56"
"L0000183","2025-06-03T03:05:27","Website","CMP0022","Campaign Qualified","Converted","38","201-1000","Media","Procurement","APAC","Web","False","dyoplt@example.com","+1-777-645-9576","EN-018","2025-07-03T04:39:14"
"L0000184","2025-07-07T09:55:17","Referral","CMP0008","Cold Lead","Open","69","51-200","Retail","Marketing Manager","EU","Ads","True","avwima@example.com","+1-703-973-8816","EN-010","2025-07-08T07:12:06"
"L0000185","2025-07-23T13:58:26","Event","CMP0020","Campaign Qualified","New","55","51-200","HealthTech","Sales Lead","LATAM","SMS","False","gsqvfc@example.com","+1-840-445-9464","EN-020","2025-08-26T06:27:16"
"L0000186","2025-06-22T18:58:59","LinkedIn","CMP0024","Cold Lead","New","74","11-50","E‑commerce","CMO","EU","Ads","True","qqhqea@example.com","+1-250-747-1362","EN-006","2025-07-02T17:17:51"
"L0000187","2025-06-24T18:44:56","LinkedIn","CMP0023","Campaign Qualified","New","69","1-10","FinTech","Founder","MEA","Social","False","kumjsa@example.com","+1-282-968-3393","EN-002","2025-07-20T15:44:50"
"L0000188","2025-07-16T04:49:04","Website","CMP0016","Campaign Qualified","Unqualified","58","51-200","Retail","Founder","US","Call","True","kzgzft@example.com","+1-296-733-4415","EN-016","2025-08-04T02:10:43"
"L0000189","2025-06-30T14:32:06","Outbound","CMP0006","Cold Lead","New","43","1001-5000","E‑commerce","Marketing Manager","MEA","Call","False","fxwfcq@example.com","+1-532-215-3742","EN-009","2025-08-26T08:58:38"
"L0000190","2025-05-24T05:36:27","LinkedIn","CMP0008","Campaign Qualified","New","29","5000+","Media","Engineer","LATAM","Social","False","ugmriz@example.com","+1-977-840-1983","EN-002","2025-06-27T18:01:25"
"L0000191","2025-05-30T21:18:42","Event","CMP0026","Campaign Qualified","Open","51","51-200","Manufacturing","Sales Lead","India","Social","True","rjdxml@example.com","+1-501-755-9029","EN-007","2025-07-24T21:49:20"
"L0000192","2025-06-06T05:44:36","Google Ads","CMP0011","Cold Lead","New","77","1001-5000","FinTech","Founder","LATAM","Social","False","hgjaqj@example.com","+1-389-219-6965","EN-020","2025-06-29T10:09:22"
"L0000193","2025-07-02T06:32:34","Event","CMP0022","General Inquiry","Unqualified","64","11-50","Media","Procurement","EU","Web","False","iqcnbv@example.com","+1-332-382-1512","EN-007","2025-07-12T15:59:57"
"L0000194","2025-08-03T05:59:22","Website","CMP0002","Cold Lead","Unqualified","35","5000+","Media","Procurement","LATAM","Call","True","gjpbyf@example.com","+1-703-281-8668","EN-002","2025-08-20T18:29:55"
"L0000195","2025-08-17T08:33:40","Event","CMP0029","Campaign Qualified","Open","63","5000+","SaaS","Procurement","APAC","Web","True","tvcfnc@example.com","+1-436-744-7313","EN-007","2025-08-19T16:48:40"
"L0000196","2025-08-11T04:13:57","Google Ads","CMP0019","Cold Lead","New","67","5000+","Retail","Engineer","US","Call","True","jlrwee@example.com","+1-611-716-6529","EN-006","2025-08-24T03:15:07"
"L0000197","2025-08-25T11:48:35","Referral","CMP0012","General Inquiry","Open","42","51-200","Manufacturing","Sales Lead","India","SMS","True","igojot@example.com","+1-568-663-8331","EN-013","2025-08-25T11:50:17"
"L0000198","2025-05-07T17:32:26","Partner","CMP0020","Campaign Qualified","New","63","51-200","SaaS","Marketing Manager","EU","Social","False","avrhoo@example.com","+1-785-358-2544","EN-002","2025-08-05T03:01:09"
"L0000199","2025-07-09T01:28:33","Website","CMP0009","Campaign Qualified","Open","61","11-50","EdTech","Marketing Manager","US","Web","False","ofcimm@example.com","+1-906-919-2562","EN-020","2025-08-07T05:26:34"
"L0000200","2025-05-08T06:09:51","Event","CMP0019","Campaign Qualified","Qualified","37","51-200","Manufacturing","Sales Lead","MEA","Email","True","twyqqb@example.com","+1-736-242-6231","EN-018","2025-08-25T22:50:56"
"L0000201","2025-05-30T01:05:36","LinkedIn","CMP0023","Campaign Qualified","New","67","5000+","Retail","Sales Lead","LATAM","Web","True","cludim@example.com","+1-963-250-9980","EN-013","2025-06-24T12:53:51"
"L0000202","2025-05-17T12:29:48","LinkedIn","CMP0014","Cold Lead","New","71","11-50","Media","Procurement","EU","SMS","False","qfqtgb@example.com","+1-995-640-6298","EN-019","2025-06-03T22:02:16"
"L0000203","2025-05-22T20:25:37","Google Ads","CMP0014","Campaign Qualified","New","81","51-200","SaaS","Marketing Manager","EU","Ads","True","vuqlyg@example.com","+1-901-582-3555","EN-003","2025-06-13T16:07:01"
"L0000204","2025-05-11T14:09:56","Website","CMP0020","General Inquiry","Unqualified","81","51-200","SaaS","Marketing Manager","India","Email","False","lafnfn@example.com","+1-464-761-8913","EN-020","2025-06-08T00:53:32"
"L0000205","2025-05-04T13:41:48","LinkedIn","CMP0029","Cold Lead","New","32","11-50","SaaS","Marketing Manager","EU","Call","True","hmybrr@example.com","+1-875-568-2767","EN-001","2025-06-30T08:49:29"
"L0000206","2025-07-15T01:19:43","Website","CMP0013","Cold Lead","Qualified","41","51-200","Media","Procurement","LATAM","Email","True","fzosbx@example.com","+1-512-541-9027","EN-013","2025-08-20T04:36:23"
"L0000207","2025-05-31T11:41:51","Website","CMP0022","Campaign Qualified","Qualified","70","11-50","EdTech","Founder","India","Ads","False","xvaohd@example.com","+1-602-872-3248","EN-003","2025-08-10T08:27:49"
"L0000208","2025-07-14T05:12:51","Google Ads","CMP0022","Cold Lead","Qualified","70","11-50","Retail","CMO","LATAM","Social","False","zxiofd@example.com","+1-754-900-4314","EN-005","2025-07-29T05:13:24"
"L0000209","2025-08-10T17:06:37","Outbound","CMP0014","General Inquiry","Converted","70","11-50","FinTech","Marketing Manager","US","Web","True","ydiwst@example.com","+1-623-621-5970","EN-015","2025-08-28T19:27:33"
"L0000210","2025-06-23T03:58:57","Website","CMP0007","Campaign Qualified","New","100","1001-5000","EdTech","Procurement","LATAM","Web","True","pgacud@example.com","+1-819-680-7126","EN-006","2025-07-30T18:49:49"
"L0000211","2025-08-04T10:18:08","Referral","CMP0006","Campaign Qualified","New","71","1-10","EdTech","Sales Lead","EU","Call","True","ztbyzw@example.com","+1-701-904-6323","EN-015","2025-08-16T09:49:34"
"L0000212","2025-07-23T00:33:14","Referral","CMP0002","Cold Lead","Unqualified","82","5000+","Manufacturing","Sales Lead","LATAM","Call","True","pnwunl@example.com","+1-243-451-9498","EN-018","2025-08-11T05:28:27"
"L0000213","2025-05-08T14:55:32","Google Ads","CMP0017","Cold Lead","Converted","79","11-50","EdTech","Sales Lead","MEA","Ads","False","lkpbnd@example.com","+1-861-662-2481","EN-017","2025-05-30T14:20:36"
"L0000214","2025-06-04T21:47:43","Event","CMP0029","Cold Lead","New","73","201-1000","Manufacturing","Sales Lead","US","Social","False","psflgr@example.com","+1-928-367-3024","EN-003","2025-06-15T23:49:07"
"L0000215","2025-07-27T06:20:54","Google Ads","CMP0003","Cold Lead","Open","53","1001-5000","FinTech","Sales Lead","LATAM","SMS","True","txordw@example.com","+1-383-987-1840","EN-014","2025-08-11T05:16:00"
